# 1997 - error with tt1996308071
IMDb ID	Title	Year	Language(s)
tt0173664	Bear in the Big Blue House	1997–2006	English
tt0207907	The Nazis: A Warning from History	1997–	English, German, French, Polish
tt0234794	Children of the Gods	1997	English
tt0242043	Tokio Private Police	1997	Japanese
tt0266876	Ratas de barrio	1997	Spanish
tt0310618	All Visitors Must Be Announced: The Lives and Loves of Doormen in New York City	1997	English
tt0394562	Brainwash	1997	English
tt0394564	Rescue	1997	English
tt0394893	Cartman Gets an Anal Probe	1997	English
tt0394908	Blood Fever	1997	English
tt0407982	Mary Poppins Practically Perfect in Every Way: The Magic Behind the Masterpiece	1997	English
tt0445519	Leather Intrusion Case 4: Down to the Wire	1997	English
tt0452716	Welcome to the Hellmouth	1997	English
tt0519691	Double Talk	1997	N/A
tt0519694	Holiday Knights	1997	English
tt0519701	Never Fear	1997	N/A
tt0519709	You Scratch My Back	1997	N/A
tt0533388	Angel	1997	English
tt0533437	Halloween	1997	English, Latin
tt0533445	I, Robot... You, Jane	1997	English, Italian
tt0533447	Inca Mummy Girl	1997	English
tt0533453	Lie to Me	1997	English
tt0533459	Never Kill a Boy on the First Date	1997	English
tt0533462	Nightmares	1997	English
tt0533467	Out of Mind, Out of Sight	1997	English
tt0533474	Prophecy Girl	1997	English
tt0533476	Reptile Boy	1997	English
tt0533480	School Hard	1997	English
tt0533487	Some Assembly Required	1997	English
tt0533494	Teacher's Pet	1997	English
tt0533495	Ted	1997	English
tt0533497	The Dark Age	1997	English
tt0533501	The Harvest	1997	English
tt0533505	The Pack	1997	English
tt0533507	The Puppet Show	1997	English
tt0533521	What's My Line?: Part 1	1997	English
tt0533522	What's My Line?: Part 2	1997	English
tt0533523	When She Was Bad	1997	English
tt0533527	Witch	1997	English
tt0554522	Esteemsters	1997	English
tt0559012	And Then There's the Wedding	1997	English
tt0559013	And the In-Laws Meet	1997	English
tt0559041	Haus Arrest	1997	English
tt0559042	He Ain't Heavy, He's My Father	1997	N/A
tt0559049	Indian Summer	1997	English
tt0559050	Instant Dharma	1997	N/A
tt0559068	Mr. Montgomery Goes to Washington	1997	N/A
tt0559074	Pilot	1997	English
tt0559086	Shower the People You Love with Love	1997	N/A
tt0559096	The Ex-Files	1997	English
tt0559097	The First Thanksgiving	1997	English
tt0559124	Yoga and Boo Boo	1997	English
tt0567924	Ambush	1997	English
tt0567942	Calling Dr. Hathaway	1997	English
tt0567968	Faith	1997	English
tt0567971	Fathers and Sons	1997	English
tt0567983	Fortune's Fools	1997	English
tt0567985	Freak Show	1997	English
tt0567987	Friendly Fire	1997	English
tt0567994	Good Touch, Bad Touch	1997	English
tt0568035	Make a Wish	1997	English
tt0568053	Night Shift	1997	English, Urdu
tt0568060	Obstruction of Justice	1997	English
tt0568064	One More for the Road	1997	English
tt0568073	Post Mortem	1997	English
tt0568078	Random Acts	1997	English
tt0568095	Something New	1997	English
tt0568122	The Long Way Around	1997	English
tt0568142	Tribes	1997	English
tt0568157	When the Bough Breaks	1997	English
tt0568161	Whose Appy Now?	1997	English
tt0568164	You Bet Your Life	1997	English
tt0574128	All I Want for Christmas	1997	N/A
tt0574132	Anniversary	1997	N/A
tt0574154	Debra's Sick	1997	English
tt0574156	Diamonds	1997	N/A
tt0574159	Fascinatin' Debra	1997	English
tt0574165	Golf	1997	English
tt0574170	High School	1997	English
tt0574196	Neighbors	1997	English
tt0574212	Ray's on TV	1997	English
tt0574214	Recovering Pessimist	1997	N/A
tt0574238	The Car	1997	English
tt0574242	The Dog	1997	English
tt0574246	The Game	1997	English
tt0574249	The Letter	1997	English
tt0574276	Working Late Again	1997	N/A
tt0583443	The One Where Chandler Can't Remember Which Sister	1997	English
tt0583444	The One Where Chandler Crosses the Line	1997	English
tt0583461	The One Where Monica and Richard Are Just Friends	1997	English
tt0583487	The One Where Ross and Rachel Take a Break	1997	English
tt0583490	The One Where They're Going to Party!	1997	English
tt0583495	The One Without the Ski Trip	1997	English
tt0583496	The One at the Beach	1997	English
tt0583501	The One the Morning After	1997	English
tt0583506	The One with All the Jealousy	1997	English
tt0583515	The One with Chandler in a Box	1997	English, Italian
tt0583529	The One with Joey's New Girlfriend	1997	English
tt0583538	The One with Phoebe's Ex-Partner	1997	English
tt0583565	The One with Ross's Thing	1997	English
tt0583571	The One with the 'Cuffs	1997	English
tt0583576	The One with the Ballroom Dancing	1997	English
tt0583588	The One with the Cat	1997	English
tt0583590	The One with the Chick and the Duck	1997	English
tt0583595	The One with the Dirty Girl	1997	English
tt0583596	The One with the Dollhouse	1997	English
tt0583611	The One with the Girl from Poughkeepsie	1997	English
tt0583615	The One with the Hypnosis Tape	1997	English
tt0583620	The One with the Jellyfish	1997	English
tt0583643	The One with the Screamer	1997	English
tt0583654	The One with the Tiny T-Shirt	1997	English
tt0583657	The One with the Ultimate Fighting Champion	1997	English, Cantonese
tt0617872	Back Issues	1997	English
tt0617975	The Devil and Maya Gallo	1997	English
tt0620288	Pilot	1997	English
tt0620301	Square Peg	1997	English
tt0620317	The Order of the Straight Arrow	1997	English
tt0624190	Charity	1997	English
tt0624191	Choice	1997	N/A
tt0624199	Friend	1997	English
tt0624201	Gambit	1997	English
tt0624204	Gray	1997	English
tt0624221	Love	1997	English
tt0624226	Mercy	1997	English
tt0624227	Missing	1997	English
tt0624228	Mother	1997	English
tt0624230	Nikita	1997	English
tt0624232	Noise	1997	English
tt0624234	Obsessed	1997	English
tt0624243	Simone	1997	English
tt0624260	Treason	1997	English
tt0624263	Verdict	1997	English
tt0624265	Voices	1997	English
tt0624267	War	1997	English
tt0635133	AKA Superman	1997	English
tt0635148	Faster Than a Speeding Vixen	1997	English
tt0635157	I've Got You Under My Skin	1997	English
tt0635163	Lethal Weapon	1997	English
tt0635164	Lois and Clarks	1997	English
tt0635168	Meet John Doe	1997	English
tt0635181	Sex, Lies and Videotape	1997	English
tt0635182	Shadow of a Doubt	1997	English
tt0635208	Toy Story	1997	English
tt0635213	Voice from the Past	1997	N/A
tt0642237	Bud on the Side	1997	N/A
tt0642319	Live Nude Peg	1997	English
tt0668282	A Game of Checkers	1997	English
tt0668288	Capital P	1997	English
tt0668299	God's Chillin'	1997	English
tt0668314	Plan B	1997	English
tt0668319	Straight Life	1997	English
tt0668322	The Routine	1997	English
tt0668325	To Your Health	1997	English
tt0668330	Visits, Conjugal and Otherwise	1997	English
tt0697651	The Apology	1997	English
tt0697655	The Betrayal	1997	English
tt0697658	The Blood	1997	English
tt0697665	The Butter Shave	1997	English
tt0697678	The Comeback	1997	English
tt0697691	The English Patient	1997	English
tt0697716	The Junk Mail	1997	English
tt0697724	The Little Jerry	1997	English
tt0697731	The Merv Griffin Show	1997	English
tt0697732	The Millennium	1997	English
tt0697734	The Money	1997	English
tt0697736	The Muffin Tops	1997	English
tt0697737	The Nap	1997	English
tt0697760	The Pothole	1997	English
tt0697773	The Serenity Now	1997	English
tt0697777	The Slicer	1997	English
tt0697790	The Strike	1997	English
tt0697794	The Summer of George	1997	English
tt0697795	The Susie	1997	English
