IMDb ID	Title	Year	Language(s)
tt0035423	Kate & Leopold	2001	English, French
tt0120681	From Hell	2001	English
tt0120737	The Lord of the Rings: The Fellowship of the Ring	2001	English, Sindarin
tt0120824	The Shipping News	2001	English
tt0125022	Heartbreakers	2001	English, Russian
tt0126029	Shrek	2001	English
tt0132245	Driven	2001	English, German, Spanish
tt0133152	Planet of the Apes	2001	English
tt0139654	Training Day	2001	English, Russian, Spanish, Korean
tt0145467	Silent Partner	2001	English
tt0146316	Lara Croft: Tomb Raider	2001	English
tt0157583	Enigma	2001	English, German
tt0159273	Behind Enemy Lines	2001	English, Serbo-Croatian, Spanish, Czech
tt0160399	Impostor	2001	English
tt0161083	What's the Worst That Could Happen?	2001	English, American Sign Language
tt0161860	Nowhere in Africa	2001	English, Swahili, German
tt0162346	Ghost World	2001	English
tt0163025	Jurassic Park III	2001	English, Spanish
tt0164334	Along Came a Spider	2001	English, Russian
tt0164961	Vidocq	2001	French
tt0166110	Bones	2001	English, French, Spanish
tt0166276	Monkeybone	2001	English
tt0166924	Mulholland Drive	2001	English, Spanish
tt0169102	Lagaan: Once Upon a Time in India	2001	Hindi, English, Awadhi, Urdu
tt0173840	Final Fantasy: The Spirits Within	2001	English
tt0179626	15 Minutes	2001	English, Czech, Russian, Greek, Afrikaans
tt0180734	Hardball	2001	English, German
tt0181739	Osmosis Jones	2001	English
tt0182000	The Caveman's Valentine	2001	English
tt0183790	A Knight's Tale	2001	English
tt0184791	O	2001	English
tt0188453	Birthday Girl	2001	English, Russian
tt0189192	Just Visiting	2001	English, French
tt0192071	Get Over It	2001	English
tt0192111	Head Over Heels	2001	English, Russian
tt0193364	The Order	2001	English, Syriac, Assyrian Neo-Aramaic, Arabic, Aramaic, French, Hebrew, Ukrainian
tt0196069	Samsara	2001	Tibetan, Ladakhi, Hindi
tt0196158	Ticker	2001	English
tt0196229	Zoolander	2001	English
tt0198781	Monsters, Inc.	2001	English
tt0202470	Rock Star	2001	English
tt0203009	Moulin Rouge!	2001	English, French, Spanish
tt0203755	One Night at McCool's	2001	English, Spanish
tt0206275	Save the Last Dance	2001	English
tt0206314	Joy Ride	2001	English
tt0209163	The Mummy Returns	2001	English, Arabic
tt0209475	The Wedding Planner	2001	English, Italian
tt0211443	Jason X	2001	English
tt0211465	Knockaround Guys	2001	English
tt0211915	Amélie	2001	French, Russian, English
tt0212380	Blow Dry	2001	English
tt0212720	A.I. Artificial Intelligence	2001	English
tt0212985	Hannibal	2001	English, Italian, Japanese
tt0213149	Pearl Harbor	2001	English, Japanese, French
tt0215750	Enemy at the Gates	2001	English, German, Russian
tt0218817	Antitrust	2001	English
tt0218922	Original Sin	2001	English, German, Japanese, Latin, Spanish
tt0219822	Human Nature	2001	English, French
tt0219965	Bandits	2001	English
tt0221027	Blow	2001	English
tt0221218	The Glass House	2001	English, Spanish, Greek
tt0225071	Angel Eyes	2001	English
tt0227445	The Score	2001	English, French
tt0227538	Spy Kids	2001	English, Spanish
tt0227984	Formula 51	2001	English
tt0228333	Ghosts of Mars	2001	English
tt0229002	Green Dragon	2001	English, Vietnamese
tt0230011	Atlantis: The Lost Empire	2001	English, French, Spanish
tt0230600	The Others	2001	English, French
tt0230838	Sweet November	2001	English
tt0231402	Crocodile Dundee in Los Angeles	2001	English
tt0231775	Down to Earth	2001	English
tt0232500	The Fast and the Furious	2001	English
tt0233142	3000 Miles to Graceland	2001	English
tt0233841	Baran	2001	Persian, Azerbaijani
tt0234829	Summer Catch	2001	English
tt0235923	Invader ZIM	2001–2004	English
tt0236493	The Mexican	2001	English, Spanish
tt0236640	Prozac Nation	2001	English
tt0236784	The Tailor of Panama	2001	English, Spanish
tt0237534	Brotherhood of the Wolf	2001	French, German, Italian
tt0237572	The Pledge	2001	English
tt0238112	Captain Corelli's Mandolin	2001	English, Greek, German, Italian
tt0238137	Tangled	2001	English
tt0238552	Replicant	2001	English
tt0239395	Cats & Dogs	2001	English
tt0239641	Mimic 2	2001	English
tt0239948	Saving Silverman	2001	English, Thai
tt0239949	Say It Isn't So	2001	English
tt0240462	Dr. Dolittle 2	2001	English
tt0240515	Freddy Got Fingered	2001	English
tt0240772	Ocean's Eleven	2001	English, Italian, Cantonese
tt0240890	Serendipity	2001	English, French
tt0241527	Harry Potter and the Sorcerer's Stone	2001	English
tt0242193	Bully	2001	English
tt0242445	Exit Wounds	2001	English
tt0242527	The Hole	2001	English
tt0242998	Valentine	2001	English
tt0243017	Waking Life	2001	English
tt0243133	The Man Who Wasn't There	2001	English, Italian, French
tt0243155	Bridget Jones's Diary	2001	English
tt0243493	The Closet	2001	French
tt0243609	To End All Wars	2001	English, Japanese
tt0243664	Wit	2001	English
tt0243931	Good Advice	2001	English
tt0244000	American Outlaws	2001	English
tt0244244	Swordfish	2001	English, German
tt0244353	The Mists of Avalon	2001–	English
tt0244365	Star Trek: Enterprise	2001–2005	English, Klingon
tt0244744	Queen's Messenger	2001	English
tt0245046	Charlotte Gray	2001	English
tt0245090	Edges of the Lord	2001	English
tt0245171	Invincible	2001	English
tt0245238	Lost and Delirious	2001	English
tt0245429	Spirited Away	2001	Japanese, English
tt0245574	Y Tu Mamá También	2001	Spanish
tt0245674	Thir13en Ghosts	2001	English
tt0245686	Joe Dirt	2001	English
tt0245891	Extremedays	2001	English
tt0246134	Lucky Break	2001	English
tt0246268	Evagora's Vow	2001	Greek
tt0246544	The Musketeer	2001	English
tt0246578	Donnie Darko	2001	English
tt0246772	Mostly Martha	2001	German, Italian
tt0246989	Tomcats	2001	English
tt0247199	The Believer	2001	English, Hebrew
tt0247425	In the Bedroom	2001	English, Serbo-Croatian
tt0247638	The Princess Diaries	2001	English, Dutch, Italian
tt0247745	Super Troopers	2001	English, German, French
tt0248126	Kabhi Khushi Kabhie Gham...	2001	Hindi, English, Urdu
tt0248667	Ali	2001	English, French, Swahili
tt0248845	Hedwig and the Angry Inch	2001	English, German
tt0249478	Domestic Disturbance	2001	English
tt0250081	Storytelling	2001	English, Spanish
tt0250224	Crazy/Beautiful	2001	English
tt0250310	Corky Romano	2001	English, Vietnamese, Spanish, Thai
tt0250494	Legally Blonde	2001	English
tt0250687	Rat Race	2001	English
tt0250720	See Spot Run	2001	English, American Sign Language
tt0250798	Uprising	2001	English
tt0250862	Haven	2001	English
tt0251060	Cloud Nine	2001	English
tt0251075	Evolution	2001	English
tt0251078	Exposure	2001	English, French
tt0252299	Buffalo Soldiers	2001	English, Turkish
tt0252480	The Grey Zone	2001	English, German
tt0252501	Hearts in Atlantis	2001	English
tt0252503	Heist	2001	English
tt0252866	American Pie 2	2001	English
tt0253798	Out Cold	2001	English
tt0254099	The Anniversary Party	2001	English
tt0254334	The Fourth Angel	2001	English, French, Serbo-Croatian
tt0254455	Sex and Lucia	2001	Spanish, English
tt0254686	The Piano Teacher	2001	French, German
tt0255414	A Sure Deal	2001	Spanish
tt0255798	The Animal	2001	English
tt0255819	Baby Boy	2001	English
tt0256009	The Devil's Backbone	2001	Spanish
tt0256019	Perfect Strangers	2001–	English
tt0256380	Shallow Hal	2001	English
tt0256524	The Curse of the Jade Scorpion	2001	English, French
tt0257106	Scary Movie 2	2001	English
tt0258470	Bubble Boy	2001	English
tt0259127	Attila	2001	English
tt0259393	Lantana	2001	English
tt0259711	Vanilla Sky	2001	English, Spanish
tt0260136	The Avenging Fist	2001	Cantonese, English
tt0260866	Don't Say a Word	2001	English, Italian, Chinese
tt0261392	Jay and Silent Bob Strike Back	2001	English
tt0261983	Session 9	2001	English
tt0262429	Gamer	2001	French
tt0263488	Jeepers Creepers	2001	English
tt0264616	Frailty	2001	English
tt0264761	Kissing Jessica Stein	2001	English
tt0264796	Life as a House	2001	English
tt0264809	Lost Worlds: Life in the Balance	2001	English
tt0265029	America's Sweethearts	2001	English
tt0265086	Black Hawk Down	2001	English, Somali, Arabic
tt0265087	Black Knight	2001	English
tt0265116	Chaos	2001	French
tt0265343	Monsoon Wedding	2001	Hindi, English
tt0265666	The Royal Tenenbaums	2001	English, Italian
tt0266425	Conspiracy	2001	English, German
tt0266915	Rush Hour 2	2001	English, Mandarin, Cantonese
tt0266987	Spy Game	2001	English, German, Arabic, French, Cantonese
tt0267804	The One	2001	English
tt0268397	Jimmy Neutron: Boy Genius	2001	English
tt0268437	The Man Who Sued God	2001	English
tt0268926	Love and Other Curiosities	2001	Spanish
tt0268978	A Beautiful Mind	2001	English
tt0268995	The Majestic	2001	English
tt0271020	The Jimmy Show	2001	English
tt0271027	Kiss of the Dragon	2001	English, French, Mandarin
tt0271946	The Accidental Spy	2001	Cantonese, Mandarin, English, Korean, French, Turkish
tt0272020	The Last Castle	2001	English
tt0272152	K-PAX	2001	English
tt0274155	Tanguy	2001	French, Japanese, Mandarin
tt0274298	Witchblade	2001–2002	English
tt0274659	Mermaid Chronicles Part 1: She Creature	2001	English
tt0277027	I Am Sam	2001	English
tt0277371	Not Another Teen Movie	2001	English
tt0278488	How High	2001	English
tt0278736	Stanley Kubrick: A Life in Pictures	2001	English
tt0279889	Joe Somebody	2001	English
tt0280105	Shackleton's Antarctic Adventure	2001	English
tt0280424	Amy's Orgasm	2001	English
tt0280502	The Brotherhood 2: Young Warlocks	2001	English
tt0280707	Gosford Park	2001	English
tt0280778	Iris	2001	English
