# 1996
IMDb ID	Title	Year	Language(s)
tt0112536	Bloodsport 2	1996	English
tt0115167	Everybody Loves Raymond	1996–2005	English
tt0115195	Gulliver's Travels	1996–	English
tt0115232	Kindred: The Embraced	1996–	English
tt0115325	Promised Land	1996–1999	English
tt0115341	Sabrina, the Teenage Witch	1996–2003	English
tt0115433	101 Dalmatians	1996	English, Spanish
tt0115438	2 Days in the Valley	1996	English, Vietnamese
tt0115561	The Apartment	1996	French, English, Japanese
tt0115640	Beautiful Thing	1996	English
tt0115641	Beavis and Butt-Head Do America	1996	English, Spanish, Hindi
tt0115650	La belle verte	1996	French
tt0115685	The Birdcage	1996	English
tt0115710	Blood and Wine	1996	English
tt0115734	Bottle Rocket	1996	English, Spanish
tt0115736	Bound	1996	English, Italian
tt0115742	Boys	1996	English, Spanish
tt0115751	Breaking the Waves	1996	English
tt0115759	Broken Arrow	1996	English
tt0115781	Bullet	1996	English
tt0115783	Bulletproof	1996	English
tt0115798	The Cable Guy	1996	English, French
tt0115862	The Chamber	1996	English
tt0115907	City Hall	1996	English
tt0115956	Courage Under Fire	1996	English, Arabic
tt0115963	The Craft	1996	English, French
tt0115964	Crash	1996	English, Swedish
tt0116000	D3: The Mighty Ducks	1996	English
tt0116040	Daylight	1996	English
tt0116091	Two Dads and One Mom	1996	French
tt0116095	Diabolique	1996	English, Spanish
tt0116118	Doctor Who	1996	English
tt0116126	Don't Be a Menace to South Central While Drinking Your Juice in the Hood	1996	English, Spanish
tt0116130	Down Periscope	1996	English
tt0116136	DragonHeart	1996	English
tt0116209	The English Patient	1996	English, German, Italian, Arabic
tt0116213	Eraser	1996	English
tt0116225	Escape from L.A.	1996	English
tt0116242	Everyone Says I Love You	1996	English
tt0116253	Executive Decision	1996	English
tt0116277	The Fan	1996	English, Spanish
tt0116282	Fargo	1996	English
tt0116287	Fear	1996	English
tt0116322	Flipper	1996	English
tt0116361	Freeway	1996	English
tt0116365	The Frighteners	1996	English
tt0116367	From Dusk Till Dawn	1996	English, Spanish
tt0116384	Gabbeh	1996	Persian
tt0116409	The Ghost and the Darkness	1996	English, Hindi
tt0116421	The Glimmer Man	1996	English, Chinese, Russian
tt0116441	Gotti	1996	English
tt0116477	Hamlet	1996	English
tt0116483	Happy Gilmore	1996	English
tt0116583	The Hunchback of Notre Dame	1996	English, Latin
tt0116629	Independence Day	1996	English
tt0116683	James and the Giant Peach	1996	English
tt0116695	Jerry Maguire	1996	English, American Sign Language
tt0116704	Police Story 4: First Strike	1996	English, Cantonese, Mandarin, Russian, Ukrainian
tt0116705	Jingle All the Way	1996	English
tt0116743	Kama Sutra: A Tale of Love	1996	English, Italian
tt0116768	Kids in the Hall: Brain Candy	1996	English
tt0116830	Last Man Standing	1996	English, Spanish
tt0116843	Layla Lavan	1996	Hebrew
tt0116908	The Long Kiss Goodnight	1996	English
tt0116996	Mars Attacks!	1996	English, French
tt0116999	Marvin's Room	1996	English
tt0117008	Matilda	1996	English
tt0117011	Maximum Risk	1996	English
tt0117038	Michael	1996	English, Portuguese
tt0117040	Microcosmos	1996	French
tt0117057	The Mirror Has Two Faces	1996	English
tt0117060	Mission: Impossible	1996	English, French, Czech
tt0117128	Mystery Science Theater 3000: The Movie	1996	English
tt0117218	The Nutty Professor	1996	English
tt0117247	One Fine Day	1996	English, Spanish
tt0117331	The Phantom	1996	English
tt0117333	Phenomenon	1996	English
tt0117381	Primal Fear	1996	English, Spanish
tt0117407	Pusher	1996	Danish, Swedish, Serbian
tt0117420	The Quest	1996	English
tt0117438	Ransom	1996	English
tt0117450	Rebound: The Legend of Earl 'The Goat' Manigault	1996	English
tt0117500	The Rock	1996	English
tt0117509	Romeo + Juliet	1996	English
tt0117571	Scream	1996	English
tt0117589	Secrets & Lies	1996	English, Greek
tt0117603	Set It Off	1996	English
tt0117608	Sgt. Bilko	1996	English
tt0117615	Shall We Dance?	1996	Japanese
tt0117631	Shine	1996	English, Yiddish
tt0117653	Silent Trigger	1996	English
tt0117665	Sleepers	1996	English
tt0117666	Sling Blade	1996	English
tt0117705	Space Jam	1996	English
tt0117723	Spy Hard	1996	English, French, Spanish
tt0117731	Star Trek: First Contact	1996	English
tt0117737	Stealing Beauty	1996	English, French, German, Spanish, Italian
tt0117765	Striptease	1996	English
tt0117802	Swingers	1996	English
tt0117913	A Time to Kill	1996	English
