IMDb ID	Title	Year	Language(s)
tt0676274	A Substantial Gift (The Broken Promise)	1982	English
tt0676273	Ring of Fear (A Dangerous Assignment)	1982	English
tt0084917	The World According to Garp	1982	English
tt0083996	The Troops & Troop-ettes	1982	French
tt0676272	Revenge and Remorse (The Guilty Alibi)	1982	English
tt0676275	Testimony of Evil (Dead Men Don't Laugh)	1982	English
tt0083791	The Dark Crystal	1982	English
tt0084329	A Midsummer Night's Sex Comedy	1982	English, German
tt1074420	Episode #1.1	1982	N/A
tt1090605	The Reunion	1982	N/A
tt1090602	The Forest of Statues	1982	N/A
tt0084726	Star Trek II: The Wrath of Khan	1982	English
tt0084503	Pink Floyd: The Wall	1982	English
tt0083987	Gandhi	1982	English
tt0084352	Monty Python Live at the Hollywood Bowl	1982	English
tt0084707	Sophie's Choice	1982	English, Polish, German, French, Russian
tt0122356	The Mysterious Cities of Gold	1982–1983	French, Japanese
tt0083944	First Blood	1982	English
tt0083943	Firefox	1982	English, Russian
tt0083972	Friday the 13th Part III	1982	English
tt1088799	The Urubus	1982	N/A
tt1088797	The Subterranean Secret	1982	N/A
tt0084228	Labyrinth of Passion	1982	Spanish
tt1088790	The Lake of Gold	1982	N/A
tt1090596	Revolt of the Mayas	1982	N/A
tt0282303	Once Upon a Time... Space	1982–	French
tt0084629	Private Popsicle	1982	Hebrew
tt1088791	The Manuscript	1982	N/A
tt1090597	The Burning Shield	1982	N/A
tt0084827	TRON	1982	English
tt1088796	The Spaniards' Cannon	1982	N/A
tt1090599	The Doors of the Night	1982	N/A
tt0083466	Police Squad!	1982	English
tt1088798	The Swamps	1982	N/A
tt1088785	The Abduction of Zia	1982	N/A
tt1088776	Esteban's Medallion	1982	N/A
tt1088782	Secret of the Medallions	1982	N/A
tt0084234	The Last American Virgin	1982	English
tt0084805	Tootsie	1982	English
tt1088778	Heroes Again	1982	N/A
tt0082198	Conan the Barbarian	1982	English
tt0084602	Rocky III	1982	English
tt1088779	Maiden Flight of the Great Condor	1982	N/A
tt1088783	Secret of the Solaris	1982	N/A
tt1088777	Esteban, Child of the Sun	1982	Japanese
tt1088784	Secret of the Temple	1982	N/A
tt0083530	Airplane II: The Sequel	1982	English
tt0304745	Star Trek: Strategic Operations Simulator	1982	English
tt0084516	Poltergeist	1982	English
tt1074425	Episode #1.6	1982	N/A
tt0084589	The Return of Martin Guerre	1982	French
tt1074422	Episode #1.3	1982	N/A
tt0676270	The Butler Did It (A Bird in the Hand)	1982	English
tt0083564	Annie	1982	English
tt0084914	A Woman Called Golda	1982	English
tt0083967	Frances	1982	English
tt1090601	The Escape	1982	N/A
tt1090606	The Village of the New Sun	1982	N/A
tt0083951	The Flight of Dragons	1982	English
tt1074423	Episode #1.4	1982	N/A
tt1074424	Episode #1.5	1982	N/A
tt0086250	Scarface	1983	English, Spanish
tt0087188	And the Ship Sails On	1983	Italian, German, Serbian, Russian
tt0084967	The A-Team	1983–1987	English
tt0526539	The Archbishop	1983	English
tt0526537	Born to Be King	1983	English
tt0085276	Breathless	1983	English, Italian
tt0085474	Eddie Murphy: Delirious	1983	English
tt0504202	The Beast from the Belly of a Boeing	1983	English
tt0086006	Never Say Never Again	1983	English, French, Spanish, Arabic
tt0086465	Trading Places	1983	English
