IMDb ID	Title	Year	Language(s)
tt0386603	Love for Rent	2005	Spanish, English
tt0386676	The Office	2005–2013	English
tt0386751	The River King	2005	English
tt0387059	Bee Season	2005	English, Hebrew
tt0387126	Cold and Dark	2005	English, German
tt0387131	The Constant Gardener	2005	English, Italian, Swahili, German
tt0387514	Prime	2005	English
tt0387898	Caché	2005	French
tt0388125	In Her Shoes	2005	English
tt0388183	King's Ransom	2005	English
tt0388377	River Queen	2005	English, Maori
tt0388482	Transporter 2	2005	English, French, Italian
tt0388500	Beauty Shop	2005	English
tt0388505	Live and Become	2005	Hebrew, French, Amharic
tt0388727	Accused	2005	Danish
tt0388795	Brokeback Mountain	2005	English, Spanish
tt0388980	The Greatest Game Ever Played	2005	English
tt0389957	Edison	2005	English
tt0390100	Horcón, al sur de ninguna parte	2005	N/A
tt0391304	A Lot Like Love	2005	English, American Sign Language
tt0391353	Mrs. Harris	2005	English
tt0392465	Mozart and the Whale	2005	English
tt0392908	When Do We Eat?	2005	English, Hebrew
tt0393109	Brick	2005	English
tt0393162	Coach Carter	2005	English
tt0393635	Reeker	2005	English
tt0393685	Santa's Slay	2005	English
tt0393875	The Third Wish	2005	English
tt0395251	The Producers	2005	English
tt0395461	Bab'Aziz - The Prince That Contemplated His Soul	2005	Persian, Arabic
tt0395561	States of Grace	2005	English
tt0395584	The Devil's Rejects	2005	English, Spanish
tt0395585	House of 9	2005	English, French
tt0395699	The Pacifier	2005	English, Korean
tt0395972	North Country	2005	English
tt0396096	Pit Fighter	2005	English
tt0396269	Wedding Crashers	2005	English
tt0396652	Ice Princess	2005	English
tt0396752	Nanny McPhee	2005	English
tt0396857	Shadowboxer	2005	English
tt0397065	House of Wax	2005	English
tt0397101	The Skeleton Key	2005	English, French
tt0397401	Drop Dead Sexy	2005	English
tt0397530	Man to Man	2005	English
tt0397535	Memoirs of a Geisha	2005	English, Japanese
tt0398017	Derailed	2005	English, French
tt0398027	Down in the Valley	2005	English
tt0398033	Throttle	2005	English
tt0398165	The Longest Yard	2005	English
tt0398375	Rumor Has It...	2005	English, Spanish
tt0398378	Vampires: The Turning	2005	English
tt0398712	Assault on Precinct 13	2005	English, Serbian
tt0398982	Duane Hopwood	2005	English
tt0399146	A History of Violence	2005	English
tt0399201	The Island	2005	English
tt0399295	Lord of War	2005	English, Ukrainian, German, Spanish, Russian, French, Arabic, Turkish
tt0399327	The Man	2005	English
tt0399862	End of the Spear	2005	English, Spanish
tt0400063	Sometimes in April	2005	English, Kinyarwanda
tt0400497	Herbie Fully Loaded	2005	English
tt0400525	The Ice Harvest	2005	English
tt0400598	Lepel	2005	Dutch
tt0401085	C.R.A.Z.Y.	2005	French, English, German, Spanish, Polish
tt0401244	The Baxter	2005	English
tt0401398	Kronk's New Groove	2005	English
tt0401420	Fierce People	2005	English, Tagalog
tt0401792	Sin City	2005	English
tt0401815	Tamara	2005	English
tt0402022	Æon Flux	2005	English
tt0402114	Crusader	2005	English
tt0402158	Empire of the Wolves	2005	French
tt0402249	The Dark Hours	2005	English
tt0402399	The New World	2005	English, Algonquin
tt0402850	The Big White	2005	English
tt0402894	Casanova	2005	English
tt0402901	The Cave	2005	English, Romanian
tt0402910	Chaos	2005	English
tt0403016	Supercross	2005	English
tt0403237	Everything You Want	2005	English
tt0403455	Roll Bounce	2005	English
tt0403508	The Sisterhood of the Traveling Pants	2005	English, Greek, Spanish
tt0403537	State Property: Blood on the Streets	2005	English
tt0403795	Revelations	2005–	English
tt0403848	The Ape	2005	English
tt0404030	Everything Is Illuminated	2005	English, Russian, Ukrainian
tt0404032	The Exorcism of Emily Rose	2005	English, Syriac, German, Greek, Hebrew, Latin, Aramaic
tt0404802	The Notorious Bettie Page	2005	English
tt0405163	The Amateurs	2005	English
tt0405325	Sky High	2005	English, Cantonese
tt0405357	Suits on the Loose	2005	English
tt0405422	The 40-Year-Old Virgin	2005	English, Spanish, Japanese
tt0405615	The 12 Dogs of Christmas	2005	English
tt0406046	The Magic of Ordinary Days	2005	English
tt0406158	The Prize Winner of Defiance, Ohio	2005	English
tt0406375	Zathura: A Space Adventure	2005	English
tt0406650	The Chumscrubber	2005	English
tt0406706	Devour	2005	English
tt0406728	Dungeons & Dragons: Wrath of the Dragon God	2005	English
tt0407121	Pooh's Heffalump Movie	2005	English
tt0407265	Transamerica	2005	English, Spanish
tt0407269	The Truth About Love	2005	English
tt0407304	War of the Worlds	2005	English
tt0407680	Complete Guide to Guys	2005	English
tt0407732	Dirty Deeds	2005	English
tt0407998	The Mistress of Spices	2005	English
tt0408306	Munich	2005	English, German, French, Hebrew, Arabic, Italian, Greek, Russian, Dutch
tt0408524	Bad News Bears	2005	English, Spanish
tt0408790	Flightplan	2005	English, French, German, Arabic, Italian, Japanese
tt0409011	Lovewrecked	2005	English
tt0409034	Marilyn Hotchkiss' Ballroom Dancing & Charm School	2005	English
tt0409184	Russian Dolls	2005	French, Russian, English, Spanish, Italian
tt0410097	Hustle & Flow	2005	English
tt0410316	Mi Mejor Enemigo	2005	Spanish, French
tt0410400	On a Clear Day	2005	English
tt0410764	Tideland	2005	English
tt0411118	Anthony Zimmer	2005	French, Russian, English
tt0411195	Breakfast on Pluto	2005	English, Irish
tt0411270	The Beat That My Heart Skipped	2005	French, English, Russian, Vietnamese, Mandarin
tt0412019	Broken Flowers	2005	English
tt0412080	The World's Fastest Indian	2005	English
tt0412922	Little Manhattan	2005	English
tt0413015	Mrs Henderson Presents	2005	English
tt0413879	Cake	2005	English
tt0414387	Pride & Prejudice	2005	English
tt0414951	The Quiet	2005	English, American Sign Language
tt0415833	Hate Crime	2005	English
tt0415932	Lemming	2005	French
tt0415978	Me and You and Everyone We Know	2005	English
tt0416243	Submerged	2005	English
tt0416315	Wolf Creek	2005	English, Swedish
tt0416320	Match Point	2005	English
tt0416471	American Gun	2005	English
tt0417001	Must Love Dogs	2005	English, Armenian
tt0417189	Time to Leave	2005	French, English, German
tt0417217	Two for the Money	2005	English
tt0417299	Avatar: The Last Airbender	2003–2008	English
tt0417385	12 and Holding	2005	English
tt0417395	7 Seconds	2005	English
tt0417397	9th Company	2005	Russian
tt0417415	Aliens of the Deep	2005	English
tt0417453	L'avion	2005	French
tt0417658	Factotum	2005	English
tt0417751	Her Minor Thing	2005	English
