IMDb ID	Title	Year	Language(s)
tt0734569	Five Characters in Search of an Exit	1961	English
tt0734618	Shadow Play	1961	English
tt0734674	The Rip Van Winkle Caper	1961	English
tt0054698	Breakfast at Tiffany's	1961	English, Portuguese
tt0734686	Two	1961	English
tt0734672	The Prime Mover	1961	English
tt0734681	The Whole Truth	1961	English
tt0734668	The Odyssey of Flight 33	1961	English
tt0734650	The Jungle	1961	English
tt0055152	Master of the World	1961	English
tt0734660	The Midnight Sun	1961	English
tt0734667	The Obsolete Man	1961	English
tt0734693	Will the Real Martian Please Stand Up?	1961	English
tt0055304	Pit and the Pendulum	1961	English
tt0054847	El Cid	1961	English, Latin
tt0734580	It's a Good Life	1961	English
tt0734587	Long Distance Call	1961	English
tt0055614	West Side Story	1961	English, Spanish
tt0055277	The Parent Trap	1961	English
tt0056241	The Miracle Worker	1962	English, American Sign Language
tt0054949	War of the Buttons	1962	French
tt0734646	The Hunt	1962	English
tt0056732	The Exterminating Angel	1962	Spanish
tt0056197	The Longest Day	1962	English, German, French
tt0734636	The Dummy	1962	English
tt0055798	Birdman of Alcatraz	1962	English
tt0734608	One More Pallbearer	1962	English
tt0056058	Harakiri	1962	Japanese
tt0056264	Mutiny on the Bounty	1962	English, Polynesian, French
tt0056291	Knife in the Water	1962	Polish
tt0056095	In Search of the Castaways	1962	English, French
tt0056663	My Life to Live	1962	French
tt0056085	How the West Was Won	1962	English, Arapaho
tt0056217	The Man Who Shot Liberty Valance	1962	English
tt0056687	What Ever Happened to Baby Jane?	1962	English
tt0734561	Dead Man's Shoes	1962	English
tt0056218	The Manchurian Candidate	1962	English
tt0055032	Jules and Jim	1962	French, German, English
tt0056193	Lolita	1962	English, French, Spanish, German
tt0055928	Dr. No	1962	English, French
tt0054697	The Boys	1962	English
tt0056592	To Kill a Mockingbird	1962	English
tt0734642	The Gift	1962	English
tt0055719	The 300 Spartans	1962	English
tt0056119	La Jetée	1962	French, German
tt0056172	Lawrence of Arabia	1962	English, Arabic, Turkish
tt0056181	Walk in the Shadow	1962	English
tt0734603	Nothing in the Dark	1962	English
tt0056111	Ivan's Childhood	1962	Russian, German
tt0055992	Follow That Dream	1962	English
tt0734573	Hocus-Pocus and Frisby	1962	English
tt0055246	Of Stars and Men	1962	English
tt0056062	Hell Is for Heroes	1962	English, Polish, German
tt5720472	And the Winner Is... (The Oscars of 1963)	2017	English
tt0782279	The Cave of Skulls	1963	English
tt0734665	The New Exhibit	1963	English
tt0056801	8½	1963	Italian, French, English, German
tt0057115	The Great Escape	1963	English, German, French, Russian, Spanish
tt0057372	The Nutty Professor	1963	English
tt0057546	The Sword in the Stone	1963	English
tt0562828	An Unearthly Child	1963	English
tt0057193	It's a Mad Mad Mad Mad World	1963	English
tt0057413	The Pink Panther	1963	English, Italian
tt0056937	Cleopatra	1963	English
tt0057449	The Raven	1963	English
tt0057071	4 for Texas	1963	English
tt0057076	From Russia with Love	1963	English, Russian, Turkish, Romany
tt0056797	Over There, 1914-18	1963	French
tt0057007	Donovan's Reef	1963	English, French
tt0057261	Lord of the Flies	1963	English
tt0057091	The Leopard	1963	Italian, Latin, French
tt0056923	Charade	1963	English, French, German, Italian
tt0813250	The Firemaker	1963	English
tt0805109	The Forest of Fear	1963	English
tt0734602	No Time Like the Past	1963	English, German, Japanese
tt0734574	I Dream of Genie	1963	English
tt0057187	Irma la Douce	1963	English
tt0056869	The Birds	1963	English
tt0057128	The Haunted Palace	1963	English
tt0057733	Bewitched	1964–1972	English
tt0058329	Marnie	1964	English
tt0776941	Dangerous Journey	1964	N/A
tt0058182	A Hard Day's Night	1964	English, German, French
tt0058092	Father Goose	1964	English, French, Japanese
tt0387558	Sad Movies: I Love You Because. The Painter	1964	N/A
tt0058450	The Umbrellas of Cherbourg	1964	French, English
tt0057876	The Beautiful, the Bloody, and the Bare	1964	English
tt0058461	Fistful of Dollars	1964	Italian, Spanish
tt0057831	Zorba the Greek	1964	English, Greek
tt0058089	Fantomas	1964	French
tt0057809	36 Hours	1964	English, German, Portuguese, French
tt0769064	The Expedition	1964	English
tt0058586	A Shot in the Dark	1964	English, Spanish
tt0058385	My Fair Lady	1964	English
tt0777345	The Escape	1964	English
tt0057012	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	1964	English, Russian
tt0059575	The Pawnbroker	1964	English, Spanish, German
tt0777344	The Rescue	1964	English
tt0058083	Fail-Safe	1964	English
tt0057259	The Long Ships	1964	English
tt0058672	Topkapi	1964	English, French, Turkish, German, Greek, Italian
tt0769059	Mighty Kublai Khan	1964	English
